product_id,brand,category,sub_category,mrp
70749,Himalaya,Skincare,Moisturizer,3218.12
70750,Mamaearth,Haircare,Deodorant,1494.12
70751,Pond's,Skincare,Shampoo,1352.31
70752,Nivea,Makeup,Moisturizer,3418.78
70753,Pond's,Skincare,Sanitizer,944.84
70754,Mamaearth,Skincare,Oil,3526.25
70755,Biotique,Skincare,,2817.95
70756,Nykaa Naturals,Makeup,Lipstick,1410.53
70757,Himalaya,Skincare,Perfume,4534.04
70758,Forest Essentials,Makeup,Deodorant,
70759,Himalaya,Personal Care,Eyeliner,3691.02
70760,Nykaa Naturals,,Lipstick,606.28
70761,Forest Essentials,Fragrance,Sanitizer,126.61
70762,Biotique,Skincare,Sanitizer,3617.19
70763,Mamaearth,Haircare,Perfume,4625.81
70764,Nykaa Naturals,Makeup,Body Lotion,4152.74
70765,Forest Essentials,,Mascara,879.59
70766,WOW Skin Science,,Mask,2364.14
70767,Lakme,Fragrance,Shampoo,64.05
70768,Nivea,Makeup,Handwash,3490.35
70769,Mamaearth,,Moisturizer,408.93
70770,WOW Skin Science,Skincare,Body Mist,4871.86
70771,WOW Skin Science,Fragrance,Foundation,1549.01
70772,Forest Essentials,Personal Care,Moisturizer,3199.58
70773,Forest Essentials,Haircare,Oil,3160.82
70774,The Body Shop,Fragrance,Hair Mask,3929.61
70775,Himalaya,Skincare,Face Wash,135.34
70776,Mamaearth,Skincare,Mask,308.94
70777,,Skincare,Sanitizer,4138.27
70778,Forest Essentials,Makeup,Mask,1868.97
70779,Lakme,Skincare,Shampoo,2855.23
70780,WOW Skin Science,Makeup,Eyeliner,379.31
70781,The Body Shop,Personal Care,Deodorant,193.82
70782,Himalaya,Personal Care,Conditioner,1735.69
70783,Maybelline,Haircare,Serum,1490.23
70784,Pond's,Haircare,Handwash,119.84
70785,Lakme,Personal Care,Deodorant,735.89
70786,WOW Skin Science,Fragrance,Serum,4929.75
70787,Forest Essentials,Personal Care,Mascara,541.78
70788,Himalaya,Personal Care,Serum,3687.51
70789,Nykaa Naturals,Personal Care,Eyeliner,3378.13
70790,The Body Shop,Makeup,Mask,2141.76
70791,Pond's,Haircare,Oil,
70792,Mamaearth,Haircare,Moisturizer,3503.93
70793,Maybelline,Personal Care,Serum,3747.01
70794,Mamaearth,Makeup,Lipstick,4275.1
70795,L'Oreal,Personal Care,Deodorant,4091.21
70796,Maybelline,Fragrance,Foundation,2381.47
70797,Mamaearth,Makeup,,1684.4
70798,Maybelline,Fragrance,Mascara,3617.12
70799,Himalaya,Haircare,Body Lotion,2896.96
70800,Lakme,Haircare,Soap,184.91
70801,Lakme,Fragrance,Shampoo,4656.47
70802,Biotique,Haircare,Conditioner,2743.18
70803,Maybelline,Personal Care,Mascara,1272.23
70804,Mamaearth,Skincare,Mask,4017.68
70805,Mamaearth,Personal Care,Lipstick,1733.55
70806,L'Oreal,Personal Care,Lipstick,1372.52
70807,Biotique,Personal Care,Soap,1817.01
70808,The Body Shop,Fragrance,Perfume,624.87
70809,Maybelline,Skincare,Sanitizer,3939.53
70810,L'Oreal,,Mascara,3119.66
70811,Biotique,Makeup,Sanitizer,2293.84
70812,The Body Shop,Personal Care,Moisturizer,1378.19
70813,,Fragrance,Sanitizer,1321.38
70814,Nivea,Haircare,Serum,1646.3
70815,Mamaearth,Fragrance,Lipstick,2170.47
70816,Lakme,Fragrance,Sanitizer,1136.05
70817,Forest Essentials,Fragrance,Deodorant,4175.15
70818,Forest Essentials,Skincare,Serum,547.5
70819,WOW Skin Science,Fragrance,Conditioner,4888.05
70820,Himalaya,Skincare,Sunscreen,3080.47
70821,Nivea,Skincare,Eyeliner,3027.26
70822,Nykaa Naturals,Skincare,Eyeliner,3398.94
70823,Mamaearth,Skincare,Moisturizer,4941.99
70824,Nykaa Naturals,Skincare,Shampoo,3078.33
70825,Nivea,Fragrance,Hair Mask,2700.21
70826,Biotique,Skincare,Face Wash,147.71
70827,Forest Essentials,Personal Care,Serum,4367.67
70828,Biotique,Personal Care,Moisturizer,4125.53
70829,,Haircare,Mascara,2799.54
70830,Himalaya,Fragrance,Deodorant,2747.78
70831,Maybelline,Makeup,Conditioner,1509.55
70832,The Body Shop,Personal Care,,625.78
70833,Maybelline,Personal Care,Foundation,4870.96
70834,Himalaya,Makeup,Foundation,593.27
70835,Lakme,Skincare,Serum,4951.84
70836,Forest Essentials,,Compact,2431.95
70837,,Skincare,Lipstick,359.22
70838,Nivea,Makeup,Conditioner,4860.42
70839,Nivea,Personal Care,Perfume,3292.6
70840,Himalaya,Skincare,Sunscreen,3980.7
70841,Lakme,,Mascara,409.98
70842,Pond's,Personal Care,Handwash,3755.0
70843,The Body Shop,Skincare,Perfume,4283.78
70844,Pond's,Haircare,,4700.39
70845,Mamaearth,Fragrance,Eyeliner,4758.12
70846,Biotique,Makeup,Handwash,4687.96
70847,WOW Skin Science,Haircare,Moisturizer,
70848,Pond's,Skincare,Deodorant,380.79
70849,Lakme,Makeup,Body Mist,1866.43
70850,Pond's,Haircare,Mask,2971.59
70851,WOW Skin Science,Haircare,Eyeliner,2157.68
70852,Mamaearth,Makeup,Serum,4460.48
70853,Himalaya,Haircare,Mask,1481.1
70854,Lakme,Fragrance,Body Lotion,295.65
70855,Mamaearth,Fragrance,Conditioner,2908.93
70856,,Haircare,Serum,2019.42
70857,Mamaearth,Makeup,Mask,2422.61
70858,Nykaa Naturals,Fragrance,Sanitizer,2178.04
70859,Maybelline,Skincare,Body Lotion,990.81
70860,Lakme,Fragrance,Lipstick,1473.25
70861,,Makeup,Body Mist,4275.81
70862,Forest Essentials,Haircare,Body Mist,1963.51
70863,Maybelline,Makeup,Lipstick,3044.39
70864,Nivea,,Serum,2292.06
70865,Himalaya,Haircare,Sunscreen,3917.34
70866,Lakme,Skincare,Perfume,3197.34
70867,,Haircare,Soap,3199.3
70868,Maybelline,Personal Care,Eyeliner,
70869,Nykaa Naturals,Skincare,Perfume,2000.07
70870,Mamaearth,,Sanitizer,3599.88
70871,Biotique,Skincare,Lipstick,4124.83
70872,Lakme,Skincare,Serum,1577.1
70873,Biotique,Skincare,Mask,801.11
70874,The Body Shop,Makeup,Perfume,2857.66
70875,L'Oreal,Personal Care,,2968.65
70876,Nivea,Haircare,Handwash,4897.69
70877,WOW Skin Science,Fragrance,Body Lotion,4934.23
70878,The Body Shop,Fragrance,Sanitizer,428.95
70879,Nivea,,Mascara,2251.95
70880,Pond's,Fragrance,Mascara,2011.79
70881,L'Oreal,Makeup,Eyeliner,4768.49
70882,Lakme,Skincare,Eyeliner,244.81
70883,Pond's,Fragrance,Lipstick,2631.84
70884,L'Oreal,Haircare,Shampoo,3542.07
70885,Mamaearth,Makeup,Sunscreen,4742.58
70886,The Body Shop,,Lipstick,1632.93
70887,Nykaa Naturals,,Face Wash,531.71
70888,Mamaearth,,Oil,1770.19
70889,Mamaearth,Haircare,Soap,3641.42
70890,Mamaearth,Skincare,Deodorant,4663.73
70891,Himalaya,Fragrance,Perfume,2267.64
70892,Nykaa Naturals,Makeup,Mascara,3604.61
70893,Lakme,Skincare,Deodorant,1545.94
70894,Nivea,Haircare,Sanitizer,4230.0
70895,Maybelline,Haircare,Handwash,912.23
70896,Nykaa Naturals,,Serum,1343.21
70897,Pond's,Personal Care,Compact,59.52
70898,Maybelline,,Serum,4449.71
70899,,Personal Care,Conditioner,2620.73
70900,Lakme,Haircare,Moisturizer,2361.22
70901,Maybelline,Haircare,Sanitizer,3333.96
70902,Forest Essentials,Personal Care,Serum,2011.8
70903,Nivea,Personal Care,Soap,4588.51
70904,,Personal Care,Oil,154.83
70905,Nivea,Fragrance,Hair Mask,436.67
70906,Lakme,Fragrance,Sanitizer,386.67
70907,Pond's,Personal Care,Soap,112.66
70908,,Fragrance,Soap,1203.43
70909,WOW Skin Science,Makeup,Sunscreen,3367.64
70910,Mamaearth,Personal Care,Hair Mask,504.55
70911,Lakme,Fragrance,Moisturizer,4869.49
70912,Forest Essentials,Fragrance,Body Lotion,749.3
70913,Mamaearth,Haircare,Soap,
70914,Lakme,Fragrance,Deodorant,2070.56
70915,Lakme,Makeup,Serum,2826.63
70916,Lakme,Fragrance,Perfume,1392.94
70917,Nivea,Makeup,Sanitizer,1890.55
70918,Himalaya,Fragrance,Shampoo,1625.39
70919,Pond's,Makeup,Foundation,3395.51
70920,Biotique,Haircare,Mascara,1109.05
70921,Pond's,Personal Care,Conditioner,3040.67
70922,,Fragrance,Shampoo,3756.36
70923,Forest Essentials,Skincare,Face Wash,3910.8
70924,Pond's,Skincare,Shampoo,2961.08
70925,L'Oreal,Personal Care,Perfume,2650.91
70926,The Body Shop,Fragrance,Hair Mask,4330.52
70927,L'Oreal,Personal Care,Shampoo,1930.62
70928,WOW Skin Science,Makeup,Body Mist,961.84
70929,Forest Essentials,Fragrance,Foundation,531.24
70930,Maybelline,Personal Care,Serum,1067.93
70931,Forest Essentials,Makeup,Compact,1200.81
70932,Maybelline,Personal Care,Moisturizer,2597.17
70933,Nykaa Naturals,Makeup,,322.34
70934,WOW Skin Science,Personal Care,Perfume,4812.37
70935,L'Oreal,Makeup,Hair Mask,901.1
70936,WOW Skin Science,Haircare,Deodorant,853.56
70937,Nykaa Naturals,Personal Care,Body Mist,108.1
70938,Nivea,Personal Care,Soap,3360.18
70939,Maybelline,Personal Care,Deodorant,4420.17
70940,Nivea,Fragrance,Mask,759.94
70941,L'Oreal,Skincare,Handwash,4189.58
70942,The Body Shop,Makeup,Foundation,4622.1
70943,Mamaearth,Personal Care,Moisturizer,3099.51
70944,Maybelline,Makeup,Deodorant,4743.11
70945,Nykaa Naturals,Fragrance,Shampoo,2099.41
70946,Nivea,Personal Care,Perfume,202.82
70947,Nivea,Haircare,Body Lotion,2995.78
70948,Pond's,,Handwash,2477.56
70949,Nykaa Naturals,Fragrance,Face Wash,2618.8
70950,Maybelline,Makeup,Foundation,3446.12
70951,Himalaya,Personal Care,Handwash,748.95
70952,Forest Essentials,Skincare,Soap,4814.21
70953,Forest Essentials,Skincare,Soap,3788.14
70954,Maybelline,Makeup,Conditioner,3884.18
70955,Nivea,Skincare,Foundation,4457.08
70956,Himalaya,Fragrance,Mask,4657.01
70957,Biotique,Makeup,Oil,1518.88
70958,Himalaya,Skincare,Lipstick,2672.08
70959,L'Oreal,,Face Wash,1374.72
70960,Biotique,Makeup,,4553.14
70961,Biotique,Personal Care,Body Mist,2018.97
70962,Mamaearth,Fragrance,Body Mist,3424.8
70963,Lakme,Fragrance,Deodorant,3787.16
70964,,Fragrance,Shampoo,2274.82
70965,Maybelline,Skincare,Perfume,322.76
70966,L'Oreal,Haircare,Sunscreen,375.06
70967,L'Oreal,Fragrance,Sunscreen,2942.2
70968,Maybelline,Haircare,Perfume,1038.85
70969,Forest Essentials,Skincare,Body Mist,2470.78
70970,L'Oreal,Skincare,Shampoo,3906.63
70971,Mamaearth,Haircare,Oil,4778.57
70972,The Body Shop,Skincare,Body Mist,546.0
70973,Lakme,Personal Care,Mascara,2518.84
70974,Maybelline,Fragrance,Moisturizer,4590.19
70975,Nivea,Skincare,Serum,2042.44
70976,Maybelline,Personal Care,Perfume,1811.94
70977,Pond's,Haircare,Sunscreen,3667.79
70978,Pond's,Skincare,Body Mist,1721.13
70979,Maybelline,Makeup,Eyeliner,1656.76
70980,Pond's,Haircare,Deodorant,2184.97
70981,The Body Shop,Skincare,Hair Mask,2491.81
70982,Lakme,Fragrance,Perfume,3819.57
70983,Forest Essentials,Personal Care,Conditioner,2319.51
70984,Biotique,Skincare,Sanitizer,3219.03
70985,Nykaa Naturals,Fragrance,Deodorant,3446.85
70986,Lakme,Skincare,Handwash,2175.07
70987,Forest Essentials,Personal Care,Deodorant,3161.93
70988,Biotique,Fragrance,Eyeliner,2587.47
70989,Mamaearth,Skincare,,4119.32
70990,Mamaearth,Personal Care,,1332.11
70991,Pond's,Fragrance,,3603.61
70992,The Body Shop,Skincare,Body Mist,2847.97
70993,,Fragrance,Mascara,1848.38
70994,Biotique,Haircare,Mascara,
70995,Forest Essentials,Makeup,Face Wash,1870.76
70996,Pond's,Fragrance,Perfume,2011.92
70997,Himalaya,Skincare,Lipstick,1054.48
70998,Biotique,Skincare,Deodorant,3391.1
70999,Nivea,Personal Care,Sanitizer,1189.0
71000,Lakme,Skincare,Perfume,1861.67
71001,Biotique,Skincare,Oil,758.14
71002,The Body Shop,Haircare,Moisturizer,1208.14
71003,Nivea,,Deodorant,622.85
71004,The Body Shop,Haircare,Handwash,3797.79
71005,Nykaa Naturals,Fragrance,Body Mist,4693.08
71006,Maybelline,Personal Care,,3150.65
71007,Biotique,Makeup,Body Mist,2411.38
71008,Nivea,Fragrance,Hair Mask,1775.47
71009,Maybelline,Personal Care,Serum,4897.51
71010,,Fragrance,Oil,1110.54
71011,Maybelline,Makeup,Soap,1385.45
71012,Himalaya,Haircare,Deodorant,1734.39
71013,Nykaa Naturals,Fragrance,Lipstick,1351.97
71014,Lakme,,Body Lotion,1184.43
71015,The Body Shop,Haircare,,129.57
71016,WOW Skin Science,Skincare,Face Wash,2118.92
71017,,Makeup,Eyeliner,3034.78
71018,WOW Skin Science,Fragrance,Mascara,985.9
71019,Pond's,Haircare,Face Wash,407.84
71020,Mamaearth,Personal Care,Eyeliner,2418.93
71021,,,Perfume,1658.83
71022,Pond's,Fragrance,Serum,3952.44
71023,Lakme,Makeup,Serum,2079.74
71024,L'Oreal,Personal Care,Perfume,3156.97
71025,,Fragrance,Conditioner,2736.28
71026,,Skincare,Sanitizer,3192.77
71027,Maybelline,Personal Care,Deodorant,458.76
71028,Lakme,Haircare,Mask,2757.35
71029,Mamaearth,Haircare,Lipstick,366.51
71030,Lakme,Makeup,Mascara,4231.28
71031,Forest Essentials,Haircare,Deodorant,1667.15
71032,Pond's,Fragrance,Moisturizer,4849.83
71033,Biotique,Haircare,Sunscreen,763.82
71034,The Body Shop,Personal Care,,56.45
71035,Maybelline,Fragrance,Deodorant,3027.74
71036,Maybelline,Makeup,Lipstick,1183.98
71037,Maybelline,Haircare,Sanitizer,4461.82
71038,Mamaearth,Fragrance,Foundation,4574.29
71039,Pond's,Haircare,Conditioner,237.06
71040,Nykaa Naturals,Haircare,Hair Mask,2028.86
71041,The Body Shop,Personal Care,Mascara,1926.88
71042,The Body Shop,Skincare,Lipstick,1308.75
71043,Himalaya,Skincare,Face Wash,1570.81
71044,,Makeup,,1077.64
71045,Biotique,Personal Care,Deodorant,2725.15
71046,WOW Skin Science,Makeup,Compact,3786.57
71047,,Personal Care,Sanitizer,512.55
71048,Pond's,Skincare,Deodorant,2099.88
71049,Himalaya,Skincare,Deodorant,4623.39
71050,Mamaearth,Skincare,Moisturizer,4662.4
71051,Maybelline,Haircare,Compact,301.76
71052,Himalaya,Skincare,Sunscreen,3564.46
71053,Forest Essentials,Makeup,Body Mist,2287.65
71054,,Personal Care,Mascara,2804.27
71055,Himalaya,Personal Care,Compact,3801.71
71056,Nivea,Fragrance,Deodorant,486.19
71057,WOW Skin Science,Fragrance,Body Lotion,4225.06
71058,Maybelline,Makeup,Sanitizer,2023.48
71059,Nykaa Naturals,Personal Care,,
71060,Biotique,Haircare,,3502.27
71061,Nivea,Makeup,Serum,4866.52
71062,Mamaearth,Haircare,Mascara,
71063,Pond's,Fragrance,Deodorant,1631.78
71064,,,Hair Mask,2411.78
71065,,Personal Care,Lipstick,4938.96
71066,Nykaa Naturals,Skincare,Body Lotion,2846.13
71067,L'Oreal,Makeup,Foundation,4150.23
71068,Nivea,Personal Care,Foundation,4324.96
71069,,Makeup,Hair Mask,4208.54
71070,Nykaa Naturals,Fragrance,Mascara,3774.05
71071,The Body Shop,Haircare,Conditioner,3224.56
71072,WOW Skin Science,Skincare,Sunscreen,4136.58
71073,Maybelline,Fragrance,,4395.35
71074,Pond's,Makeup,Mascara,4127.86
71075,Nivea,Haircare,Shampoo,2286.69
71076,Mamaearth,Haircare,Foundation,584.11
71077,Lakme,Haircare,Hair Mask,2171.04
71078,WOW Skin Science,Makeup,Conditioner,1895.15
71079,Mamaearth,Makeup,Body Lotion,793.82
71080,Himalaya,,Sanitizer,
71081,The Body Shop,Personal Care,Deodorant,3146.82
71082,Himalaya,Makeup,Serum,733.97
71083,Himalaya,Personal Care,Eyeliner,2482.21
71084,Nivea,Personal Care,Serum,4715.11
71085,L'Oreal,Personal Care,Handwash,619.04
71086,Biotique,Skincare,Handwash,
71087,,Fragrance,Eyeliner,4237.74
71088,Biotique,Makeup,Oil,611.98
71089,Nivea,Fragrance,Perfume,3614.06
71090,Lakme,Skincare,Deodorant,2872.71
71091,Pond's,Haircare,Deodorant,1820.68
71092,Nykaa Naturals,Fragrance,Serum,3675.94
71093,Forest Essentials,Skincare,,301.22
71094,Maybelline,Haircare,Moisturizer,2563.06
71095,Forest Essentials,Makeup,Eyeliner,4571.05
71096,Nivea,Personal Care,Body Lotion,615.11
71097,Forest Essentials,Makeup,Conditioner,902.8
71098,Mamaearth,Haircare,Conditioner,1349.95
71099,Nivea,Fragrance,Perfume,3254.28
71100,,Makeup,Sanitizer,
71101,Pond's,Fragrance,Oil,3954.61
71102,The Body Shop,Makeup,Body Mist,2943.29
71103,L'Oreal,Fragrance,Sunscreen,4489.17
71104,Lakme,Makeup,Handwash,591.43
71105,The Body Shop,Haircare,Serum,4347.09
71106,WOW Skin Science,Fragrance,Foundation,2922.24
71107,Mamaearth,Makeup,Hair Mask,4235.5
71108,Lakme,Fragrance,Hair Mask,1224.34
71109,Pond's,Personal Care,Eyeliner,3950.02
71110,Lakme,Fragrance,Conditioner,4737.09
71111,L'Oreal,Haircare,Body Mist,1459.87
71112,Nykaa Naturals,Personal Care,Hair Mask,1923.21
71113,,Personal Care,Soap,2977.54
71114,Mamaearth,Fragrance,Eyeliner,246.27
71115,L'Oreal,Personal Care,Eyeliner,1423.98
71116,Himalaya,Fragrance,Deodorant,2462.82
71117,Maybelline,Personal Care,Deodorant,835.89
71118,Maybelline,Personal Care,Compact,4631.68
71119,Pond's,Haircare,Foundation,410.68
71120,Himalaya,Skincare,Deodorant,2202.0
71121,Lakme,Skincare,Sunscreen,4568.83
71122,Himalaya,Skincare,Face Wash,195.11
71123,Nivea,Makeup,Face Wash,4411.0
71124,Mamaearth,Makeup,Compact,4170.46
71125,Forest Essentials,Fragrance,Serum,475.92
71126,Pond's,Fragrance,Soap,187.96
71127,Mamaearth,Fragrance,,3783.81
71128,Mamaearth,Personal Care,Sunscreen,3857.68
71129,Mamaearth,Haircare,,2831.54
71130,Mamaearth,Fragrance,Sanitizer,2610.64
71131,Lakme,Personal Care,Oil,2535.04
71132,Lakme,Fragrance,Compact,3734.46
71133,Forest Essentials,Makeup,Serum,1120.93
71134,Maybelline,Personal Care,,2054.3
71135,Nivea,Makeup,Oil,1204.08
71136,Nivea,Personal Care,Compact,3694.9
71137,Forest Essentials,Skincare,Soap,1205.37
71138,Lakme,Makeup,Moisturizer,4662.53
71139,Maybelline,Haircare,Mascara,408.03
71140,Nivea,Skincare,Moisturizer,1871.11
71141,Nivea,,Handwash,1238.33
71142,Mamaearth,Haircare,Soap,511.87
71143,Lakme,Makeup,Lipstick,
71144,,Haircare,Body Lotion,1059.77
71145,WOW Skin Science,Haircare,Compact,2485.42
71146,Himalaya,Personal Care,Body Lotion,1617.86
71147,,Fragrance,Foundation,
71148,Maybelline,Haircare,Deodorant,3464.75
71149,Himalaya,Haircare,Moisturizer,1576.06
71150,WOW Skin Science,Fragrance,Mask,2026.54
71151,Mamaearth,Haircare,Body Lotion,4340.28
71152,WOW Skin Science,Personal Care,Handwash,1381.07
71153,,Fragrance,Oil,3352.17
71154,Lakme,Makeup,Lipstick,3642.64
71155,Lakme,Makeup,Body Mist,2559.64
71156,Biotique,Makeup,Face Wash,1402.74
71157,Lakme,Haircare,Compact,
71158,Nykaa Naturals,Fragrance,Body Mist,4852.81
71159,Mamaearth,Skincare,Body Mist,3537.7
71160,Nivea,Haircare,Body Mist,4756.98
71161,Forest Essentials,Personal Care,Handwash,2326.64
71162,The Body Shop,Makeup,Compact,
71163,L'Oreal,Personal Care,Eyeliner,4532.71
71164,Maybelline,Haircare,Lipstick,1986.09
71165,The Body Shop,Fragrance,Body Lotion,
71166,WOW Skin Science,Skincare,,4151.24
71167,Himalaya,Fragrance,Mascara,4020.49
71168,WOW Skin Science,Haircare,Hair Mask,510.09
71169,Nykaa Naturals,Fragrance,Moisturizer,3934.2
71170,Mamaearth,Makeup,Serum,1432.08
71171,Biotique,Skincare,Oil,3242.87
71172,Pond's,Makeup,Shampoo,2303.14
71173,The Body Shop,Skincare,Serum,4728.41
71174,Nivea,Makeup,Perfume,1682.48
71175,WOW Skin Science,Skincare,Body Lotion,3219.17
71176,Mamaearth,Makeup,Lipstick,1240.52
71177,Biotique,Fragrance,Lipstick,4920.81
71178,Forest Essentials,Makeup,Handwash,859.84
71179,Himalaya,Haircare,Body Mist,2188.52
71180,Nivea,Fragrance,Conditioner,2828.37
71181,WOW Skin Science,Skincare,Face Wash,3294.61
71182,Himalaya,Fragrance,Mascara,2518.58
71183,Mamaearth,Fragrance,Body Mist,995.11
71184,Himalaya,Haircare,Serum,4992.84
71185,Nykaa Naturals,Skincare,Serum,3068.81
71186,Maybelline,Personal Care,Sanitizer,4042.58
71187,Nivea,Haircare,Sunscreen,3056.52
71188,Lakme,Personal Care,Compact,1319.58
71189,Forest Essentials,Skincare,Compact,1881.74
71190,Mamaearth,Haircare,Body Mist,327.6
71191,Maybelline,Fragrance,Moisturizer,2921.22
71192,Himalaya,Skincare,Sunscreen,2470.33
71193,WOW Skin Science,Haircare,Soap,1214.68
71194,Pond's,Makeup,Lipstick,4136.77
71195,Nykaa Naturals,Makeup,Handwash,4282.57
71196,Pond's,Personal Care,Soap,1217.99
71197,Forest Essentials,Fragrance,Eyeliner,4299.93
71198,L'Oreal,,Body Lotion,474.32
71199,Maybelline,Personal Care,Sanitizer,173.85
71200,Maybelline,Haircare,Face Wash,1087.75
71201,Himalaya,Personal Care,,2517.98
71202,Pond's,Haircare,Lipstick,4794.33
71203,Biotique,Makeup,Eyeliner,112.5
71204,The Body Shop,Fragrance,Body Lotion,4674.37
71205,Himalaya,Makeup,Mask,3418.93
71206,Biotique,Fragrance,Deodorant,3263.96
71207,Lakme,Haircare,Sanitizer,3169.22
71208,Pond's,Haircare,,1274.96
71209,Nykaa Naturals,Personal Care,,72.99
71210,,Makeup,Shampoo,1014.68
71211,Pond's,Personal Care,Sanitizer,382.49
71212,Nykaa Naturals,Personal Care,Soap,1779.08
71213,Himalaya,Haircare,Moisturizer,1054.11
71214,The Body Shop,Personal Care,Deodorant,4588.46
71215,Maybelline,Fragrance,Perfume,3168.81
71216,Lakme,Fragrance,Sunscreen,4533.2
71217,Lakme,Haircare,Deodorant,4973.26
71218,Biotique,Makeup,Serum,348.76
71219,Himalaya,Haircare,Sanitizer,
71220,,Makeup,Mascara,802.02
71221,Himalaya,Fragrance,Perfume,2883.17
71222,Maybelline,Haircare,Sunscreen,3886.76
71223,The Body Shop,Haircare,Oil,2571.74
71224,Lakme,Makeup,Foundation,3216.66
71225,The Body Shop,Fragrance,Body Mist,4186.83
71226,Mamaearth,,Foundation,3870.4
71227,Biotique,Haircare,Body Lotion,
71228,Nykaa Naturals,Personal Care,Mascara,2335.8
71229,Forest Essentials,Fragrance,Shampoo,4547.27
71230,Forest Essentials,Haircare,Sanitizer,4345.74
71231,L'Oreal,Fragrance,Mascara,2421.99
71232,The Body Shop,Personal Care,Handwash,1676.13
71233,L'Oreal,Haircare,,3896.01
71234,The Body Shop,Skincare,Body Lotion,2267.37
71235,Himalaya,Personal Care,Deodorant,4498.9
71236,Nykaa Naturals,Fragrance,Deodorant,3674.29
71237,WOW Skin Science,Fragrance,Deodorant,660.18
71238,L'Oreal,Skincare,Deodorant,4530.9
71239,Pond's,Personal Care,,3917.82
71240,Nivea,Fragrance,Lipstick,1049.22
71241,,Makeup,Conditioner,3211.31
71242,Lakme,Haircare,Mask,3507.29
71243,L'Oreal,Fragrance,Mask,3216.2
71244,Mamaearth,Personal Care,Sunscreen,1115.51
71245,L'Oreal,Haircare,Serum,2343.85
71246,L'Oreal,Personal Care,Eyeliner,727.84
71247,Nykaa Naturals,Fragrance,Body Mist,1521.65
71248,Biotique,Haircare,Deodorant,74.96
71249,Biotique,Makeup,Compact,3957.38
71250,Mamaearth,Fragrance,Perfume,1432.39
71251,Nivea,Makeup,Handwash,1428.1
71252,Nykaa Naturals,Makeup,Perfume,4231.98
71253,Maybelline,Personal Care,Serum,2153.76
71254,Maybelline,Haircare,Mascara,195.56
71255,Biotique,Fragrance,Body Mist,3480.42
71256,Himalaya,Personal Care,Mascara,3586.11
71257,Forest Essentials,Makeup,,3587.31
71258,Mamaearth,Skincare,Moisturizer,1916.84
71259,Mamaearth,Fragrance,Foundation,859.7
71260,Pond's,Skincare,Perfume,850.24
71261,Nykaa Naturals,Fragrance,Handwash,4169.77
71262,L'Oreal,Skincare,Body Mist,775.59
71263,Lakme,Personal Care,Shampoo,3713.19
71264,Maybelline,,Serum,2543.31
71265,Nykaa Naturals,Haircare,Mascara,1596.61
71266,Mamaearth,Fragrance,Eyeliner,1887.34
71267,Nykaa Naturals,Fragrance,Lipstick,2081.4
71268,Nykaa Naturals,Makeup,Sanitizer,275.87
71269,,Makeup,Conditioner,3837.55
71270,Pond's,Skincare,Eyeliner,4601.65
71271,WOW Skin Science,Personal Care,Handwash,1761.74
71272,Maybelline,Personal Care,Sunscreen,2244.33
71273,Lakme,Haircare,Body Mist,2988.63
71274,WOW Skin Science,Personal Care,Body Lotion,4018.19
71275,Lakme,Personal Care,Soap,805.44
71276,Forest Essentials,,Eyeliner,4720.44
71277,Biotique,Personal Care,Eyeliner,4669.8
71278,Nivea,Personal Care,Deodorant,1614.79
71279,Pond's,Makeup,Body Mist,3215.0
71280,Mamaearth,Fragrance,Body Mist,471.54
71281,The Body Shop,Makeup,Deodorant,1837.8
71282,Maybelline,Haircare,Moisturizer,4718.04
71283,The Body Shop,Fragrance,Sunscreen,3100.0
71284,WOW Skin Science,Haircare,Lipstick,806.16
71285,Himalaya,Haircare,Oil,3948.04
71286,The Body Shop,Makeup,Serum,3437.59
71287,Mamaearth,,Face Wash,1720.24
71288,Lakme,Fragrance,Serum,3320.83
71289,Himalaya,Personal Care,Face Wash,1876.13
71290,Himalaya,Haircare,Deodorant,4185.39
71291,Biotique,Haircare,Lipstick,2787.87
71292,Maybelline,Haircare,Deodorant,2715.65
71293,Himalaya,Fragrance,Soap,948.19
71294,The Body Shop,Makeup,,4840.4
71295,Nivea,Personal Care,Compact,3305.08
71296,Pond's,,Shampoo,73.3
71297,Forest Essentials,Skincare,Body Mist,223.5
71298,Pond's,Skincare,Oil,3416.53
71299,Nivea,Fragrance,Eyeliner,472.2
71300,,Personal Care,Perfume,1032.41
71301,Biotique,Personal Care,Soap,248.14
71302,Forest Essentials,Makeup,,4483.81
71303,Forest Essentials,Fragrance,,1652.1
71304,Nykaa Naturals,Personal Care,Hair Mask,4787.68
71305,Forest Essentials,Haircare,Body Mist,2965.28
71306,Maybelline,,Mask,520.0
71307,Nivea,Personal Care,Sanitizer,2297.0
71308,The Body Shop,Makeup,Moisturizer,2053.97
71309,Himalaya,Personal Care,Body Lotion,1884.86
71310,Himalaya,Fragrance,Eyeliner,759.0
71311,Maybelline,Haircare,Oil,1688.78
71312,Maybelline,Fragrance,Shampoo,3069.88
71313,Lakme,Fragrance,Moisturizer,4087.34
71314,Mamaearth,Haircare,Mascara,3535.53
71315,Nivea,,Sunscreen,4773.34
71316,Pond's,Personal Care,Moisturizer,206.03
71317,Nivea,Fragrance,Mascara,4891.3
71318,WOW Skin Science,Makeup,Sanitizer,2873.8
